frames,ped_coord,speed,veh_speed
1,0.0,1.44,6
2,2.4134e-05,1.39,6
3,4.8268e-05,1.34,6
4,7.2401e-05,1.29,6
5,9.6535e-05,1.23,6
6,9.6872e-05,1.18,6
7,9.7283e-05,1.13,6
8,9.7766e-05,1.07,6
9,9.832e-05,1.02,6
10,0.00012272,0.97,6
11,0.000147159,0.92,6
12,0.00017162099999999998,0.92,6
13,0.000172106,0.86,6
14,0.000172632,0.81,6
15,0.000173198,0.76,6
16,0.000173803,0.7,6
17,0.000173803,0.65,5
18,0.000173803,0.6,5
19,0.000173803,0.55,4
20,0.000173803,0.49,5
21,0.000173803,0.44,4
22,0.000173803,0.39,5
23,0.000173803,0.33,6
24,0.000173803,0.28,4
25,0.000173803,0.23,5
26,0.000173803,0.18,3
27,0.000174477,0.12,5
28,0.00017519400000000002,0.07,6
29,0.00020114099999999998,0.02,5
30,0.00022715299999999998,0.02,3
31,0.000253211,0.04,4
32,0.000279302,0.06,5
33,0.000304877,0.09,5
34,0.00033053199999999997,0.11,6
35,0.000356715,0.14,5
36,0.000382905,0.16,4
37,0.000409101,0.18,3
38,0.00043530099999999997,0.21,5
39,0.000461076,0.23,4
40,0.000486883,0.26,5
41,0.00048729400000000004,0.28,5
42,0.00048772199999999995,0.3,2
43,0.000488166,0.33,4
44,0.000488626,0.35,5
45,0.000515312,0.38,6
46,0.000542002,0.4,4
47,0.000542002,0.42,5
48,0.000542002,0.45,2
49,0.000542002,0.47,4
50,0.000568638,0.5,5
51,0.000595303,0.52,5
52,0.000595303,0.53,5
53,0.000595303,0.57,5
54,0.00062267,0.6,4
55,0.00065004,0.62,6
56,0.00067741,0.72,5
57,0.0007047819999999999,0.72,5
58,0.000732155,0.72,5
59,0.000759528,0.72,2
60,0.000786903,0.72,5
61,0.000814278,0.72,3
62,0.000814278,0.72,4
63,0.000814278,0.72,5
64,0.000814278,0.72,4
65,0.000842082,0.72,6
66,0.000869886,0.72,4
67,0.00089769,0.72,4
68,0.000925496,0.72,5
69,0.000953301,0.72,1
70,0.000953698,0.72,4
71,0.0009541039999999999,0.72,4
72,0.00095452,0.72,4
73,0.000954945,0.72,4
74,0.000983339,0.72,4
75,0.001011735,0.8,6
76,0.001011735,0.8,4
77,0.001011735,0.85,4
78,0.001012167,0.9,4
79,0.001012609,0.94,1
80,0.0010411980000000001,0.96,4
81,0.001069803,1.01,4
82,0.001098424,1.11,3
83,0.001098424,1.22,3
84,0.001098424,1.33,3
85,0.001098424,1.43,6
86,0.001127561,1.54,4
87,0.0011567110000000002,1.64,3
88,0.001185873,1.75,3
89,0.001185873,1.85,1
