frames,ped_coord,speed,veh_speed
1,0.0,0.59,6
2,8.316399999999999e-05,0.62,6
3,0.00016632799999999998,0.65,6
4,0.00024949099999999996,0.68,6
5,0.000332655,0.71,6
6,0.000333817,0.74,6
7,0.000335232,0.77,6
8,0.000336896,0.8,6
9,0.000338806,0.83,6
10,0.00034095800000000004,0.86,6
11,0.00034334800000000005,0.89,6
12,0.000345969,0.92,6
13,0.00043682800000000005,0.95,6
14,0.000528185,0.98,6
15,0.00061982,1.01,6
16,0.00061982,1.04,6
17,0.00061982,1.07,5
18,0.00061982,1.1,5
19,0.000716461,1.13,5
20,0.000813224,1.16,4
21,0.00091007,1.19,5
22,0.001006975,1.22,5
23,0.001102385,1.25,5
24,0.001197996,1.28,5
25,0.001293763,1.3,3
26,0.0013896529999999998,1.39,5
27,0.0014856429999999998,1.49,3
28,0.001581715,1.58,3
29,0.001677855,1.68,3
30,0.001774051,1.77,2
31,0.001870295,1.86,4
32,0.001870295,1.96,4
33,0.001870295,2.05,4
34,0.00197226,2.15,4
35,0.00207423,2.24,3
36,0.002176203,2.34,6
37,0.002176203,2.43,3
38,0.002176203,2.53,3
39,0.002176203,2.62,3
40,0.002176203,2.72,1
41,0.002289835,2.81,3
42,0.00240347,2.91,3
43,0.002517107,3.0,4
44,0.002630748,3.1,4
45,0.0027443909999999997,3.19,4
46,0.0028580359999999996,3.29,6
47,0.0028580359999999996,3.38,3
48,0.0028580359999999996,3.48,3
49,0.0028580359999999996,3.57,3
50,0.0028580359999999996,3.67,1
51,0.0029898670000000002,3.71,3
52,0.0031216990000000003,3.71,3
53,0.003251927,3.71,3
54,0.0033822059999999996,3.71,3
55,0.0035125309999999997,3.71,3
56,0.0036428959999999996,3.71,6
57,0.0036428959999999996,3.71,3
58,0.0036428959999999996,3.71,6
59,0.0036428959999999996,3.71,6
60,0.0036428959999999996,3.71,5
