frames,ped_coord,speed,veh_speed
1,0.0,2.3,6
2,5.0963999999999995e-05,2.3,6
3,0.00010192899999999999,2.3,6
4,0.000153004,2.3,6
5,0.00020418900000000002,2.3,6
6,0.000255419,2.3,6
7,0.00025588200000000003,2.3,6
8,0.000256476,2.3,6
9,0.000308668,2.3,6
10,0.000360859,2.3,6
11,0.000360859,2.3,6
12,0.000360859,2.29,6
13,0.000360859,2.29,6
14,0.000360859,2.28,6
15,0.000360859,2.28,6
16,0.000360859,2.27,5
17,0.000360859,2.27,4
18,0.000360859,2.2640000000000002,4
19,0.000416445,2.25942857142857,4
20,0.000472104,2.25485714285714,5
21,0.000527812,2.25028571428571,4
22,0.000528349,2.24571428571429,4
23,0.000528965,2.24114285714286,6
24,0.000585735,2.23657142857143,4
25,0.000642552,2.2319999999999998,5
26,0.000699405,2.22742857142857,5
27,0.000699405,2.22285714285714,5
28,0.000699405,2.21828571428571,5
29,0.000699405,2.2137142857142798,5
30,0.000699405,2.20914285714286,4
31,0.000758786,2.20457142857143,5
32,0.000818191,2.2,5
33,0.000877614,2.19542857142857,5
34,0.000937052,2.19085714285714,5
35,0.000996503,2.18628571428571,5
36,0.001055964,2.18171428571428,5
37,0.001115434,2.17714285714286,5
38,0.001174911,2.17257142857143,5
39,0.001234395,2.168,5
40,0.001234754,2.1634285714285704,4
41,0.001235161,2.15885714285714,5
42,0.001235617,2.15428571428571,5
43,0.001236121,2.14971428571428,4
44,0.001236121,2.1451428571428504,5
45,0.001236121,2.14057142857143,5
46,0.001236121,2.15,5
47,0.001236121,2.15,5
48,0.001236121,2.16,6
49,0.001236712,2.16471428571429,6
50,0.001237357,2.17054285714286,6
51,0.001238058,2.17637142857143,6
52,0.00130755,2.1822,6
53,0.001377068,2.18802857142858,6
54,0.001377068,2.19385714285715,6
55,0.001377068,2.1996857142857205,6
56,0.00137779,2.20551428571429,6
57,0.0013785660000000001,2.21134285714287,6
58,0.0013793979999999998,2.21717142857144,6
59,0.0013802839999999999,2.2230000000000096,6
60,0.001381225,2.22882857142858,6
61,0.001382221,2.23465714285715,6
62,0.0013832710000000002,2.24048571428573,5
63,0.001384376,2.2463142857142997,4
64,0.001465502,2.25214285714287,4
65,0.001546697,2.25797142857144,5
66,0.0016279489999999998,2.26380000000002,4
67,0.0016279489999999998,2.2696285714285898,4
68,0.0016279489999999998,2.27545714285716,4
69,0.0016279489999999998,2.28128571428573,4
70,0.0017149910000000001,2.2871142857143103,4
71,0.001802033,2.29294285714288,4
72,0.001802033,2.2987714285714502,3
73,0.001802033,2.30460000000002,5
74,0.001802033,2.3104285714285897,3
75,0.0018032060000000001,2.31625714285717,3
76,0.001804439,2.3220857142857403,3
77,0.00180573,2.3279142857143102,3
78,0.00180573,2.3337428571428798,3
79,0.00180573,2.33957142857146,3
80,0.00180573,2.34540000000003,6
