frames,ped_coord,speed,veh_speed
1,0.0,0.0,6
2,3.3446e-05,0.0,6
3,6.6893e-05,0.05,6
4,6.741100000000001e-05,0.07,6
5,6.813e-05,0.12,6
6,6.9043e-05,0.13,6
7,7.0143e-05,0.166666666666667,6
8,7.1421e-05,0.196666666666667,6
9,7.1421e-05,0.226666666666667,6
10,7.1421e-05,0.256666666666667,6
11,7.1421e-05,0.28666666666666696,6
12,7.1421e-05,0.316666666666667,6
13,0.000104749,0.346666666666667,6
14,0.000138886,0.3766666666666671,6
15,0.00017335400000000002,0.4066666666666671,6
16,0.00020851099999999998,0.4366666666666671,5
17,0.000243676,0.4666666666666671,4
18,0.000278845,0.4966666666666671,5
19,0.000314017,0.5266666666666671,5
20,0.000349191,0.556666666666667,5
21,0.00038436599999999997,0.586666666666667,3
22,0.00041906699999999996,0.616666666666667,3
23,0.00045380800000000004,0.6466666666666671,3
24,0.000488582,0.676666666666667,4
25,0.000523381,0.706666666666667,4
26,0.0005582019999999999,0.736666666666667,4
27,0.0005930390000000001,0.766666666666667,5
28,0.000627891,0.796666666666667,4
29,0.00066307,0.826666666666667,5
30,0.0006982510000000001,0.856666666666667,4
31,0.0007334339999999999,0.886666666666667,6
32,0.0007686189999999999,0.916666666666667,5
33,0.000803805,0.946666666666667,5
34,0.000838992,0.976666666666667,5
35,0.000874181,1.00666666666667,6
36,0.0009093710000000001,1.03666666666667,6
37,0.000944561,1.06666666666667,5
38,0.000944561,1.09666666666667,6
39,0.000944561,1.12666666666667,5
40,0.000944944,1.15666666666667,5
41,0.000945345,1.18666666666667,4
42,0.000945764,1.21666666666667,5
43,0.0009462,1.24666666666667,4
44,0.0009466539999999999,1.27666666666667,5
45,0.000947125,1.30666666666667,4
46,0.0009476139999999999,1.33666666666667,5
47,0.0009476139999999999,1.3666666666666698,5
48,0.0009476139999999999,1.3966666666666698,5
49,0.000985121,1.4266666666666699,6
50,0.0010226480000000001,1.4566666666666699,5
51,0.001060659,1.48666666666667,5
52,0.00109867,1.51666666666667,3
53,0.001136681,1.5466666666666695,5
54,0.001174692,1.5766666666666698,5
55,0.001212703,1.6066666666666698,5
56,0.001250714,1.6366666666666698,5
57,0.001250714,1.6666666666666698,5
58,0.001250714,1.6966666666666699,5
59,0.001250714,1.72666666666667,5
60,0.001289151,1.75666666666667,6
61,0.0013276020000000002,1.78666666666667,5
62,0.0013280739999999998,1.816666666666669,5
63,0.001328561,1.8466666666666696,3
64,0.0013290620000000002,1.8766666666666696,5
65,0.0013295779999999999,1.9066666666666696,4
66,0.0013692670000000002,1.9366666666666696,5
67,0.001408971,1.96666666666667,4
68,0.001448689,1.99666666666667,4
69,0.001448689,2.02666666666667,5
70,0.001448689,2.0566666666666698,4
71,0.001448689,2.08666666666667,6
72,0.001448689,2.11666666666667,4
73,0.001448689,2.14666666666667,5
74,0.001448689,2.17666666666667,5
75,0.001448689,2.2066666666666697,6
76,0.001448689,2.23666666666667,5
77,0.001448689,2.2666666666666697,6
78,0.001448689,2.29666666666667,6
79,0.001492135,2.3266666666666698,6
