frames,ped_coord,speed,veh_speed
1,0.0,3.2,6
2,0.0,3.2,6
3,0.0,3.21,6
4,1.9052e-05,3.21,6
5,3.8104e-05,3.22,6
6,5.7156000000000006e-05,3.22,6
7,5.7156000000000006e-05,3.2260000000000004,6
8,5.7156000000000006e-05,3.2305714285714306,6
9,5.7156000000000006e-05,3.2351428571428595,6
10,7.639e-05,3.23971428571429,6
11,9.562299999999999e-05,3.2442857142857098,6
12,0.000114857,3.2488571428571404,6
13,0.00013409,3.2534285714285693,6
14,0.00015332399999999998,3.258,6
15,0.00017255799999999998,3.2625714285714302,6
16,0.00017257200000000001,3.2671428571428596,5
17,0.000172615,3.2717142857142902,5
18,0.000172686,3.27628571428571,5
19,0.000172686,3.2808571428571405,5
20,0.000172686,3.2854285714285694,6
21,0.000172686,3.29,6
22,0.000172686,3.2945714285714303,6
23,0.000172686,3.2991428571428596,6
24,0.00019250900000000002,3.3037142857142903,5
25,0.000212342,3.30828571428571,6
26,0.00023218099999999998,3.3128571428571405,5
27,0.000252026,3.3,5
28,0.000271875,3.29,5
29,0.000272033,3.28,6
30,0.00027221,3.27,6
31,0.000272406,3.26,6
32,0.00027262,3.25,6
33,0.000272853,3.24,6
34,0.000273105,3.23,6
35,0.000273374,3.22,5
36,0.000273663,3.21,6
37,0.000273969,3.2,5
38,0.000274294,3.19,5
39,0.000274637,3.18,6
40,0.000274637,3.17,5
41,0.000274637,3.16,5
42,0.000274637,3.15,5
43,0.000275001,3.14,5
44,0.000275385,3.13,5
45,0.00029596900000000004,3.12,6
46,0.00031659,3.11,5
47,0.00033724300000000004,3.1,5
48,0.00033724300000000004,3.09,6
49,0.00033724300000000004,3.08,6
50,0.00033724300000000004,3.09,5
51,0.00035814699999999996,3.11,5
52,0.000379074,3.12,5
53,0.000400019,3.14,5
54,0.000400019,3.15,6
55,0.000400019,3.16,6
56,0.000400019,3.18,6
57,0.000421489,3.19,6
58,0.00044295900000000004,3.21,5
59,0.00046442900000000004,3.22,5
60,0.00048589900000000003,3.23,5
61,0.000507369,3.24,6
62,0.00052884,3.25,5
63,0.000550037,3.26,5
64,0.000571246,3.28,6
65,0.000592463,3.29,6
66,0.000613936,3.31,6
67,0.000635409,3.32,6
68,0.000656882,3.34,6
69,0.0006571389999999999,3.35,6
70,0.000657406,3.37,5
71,0.000657681,3.38,5
72,0.0006579639999999999,3.39,6
73,0.000658257,3.41,6
74,0.000680151,3.42,6
75,0.000702045,3.44,5
76,0.000702045,3.45,6
77,0.000702045,3.47,6
78,0.000702045,3.48,6
79,0.000702348,3.49,6
80,0.0007026589999999999,3.49,5
81,0.000702978,3.49,5
82,0.000725405,3.49,6
83,0.000747833,3.49,5
84,0.0007702610000000001,3.49,6
