frames,ped_coord,speed,veh_speed
1,0.0,4.51,6
2,4.4921000000000006e-05,4.45,6
3,8.984100000000001e-05,4.4,6
4,0.000134762,4.34,6
5,0.00017968200000000002,4.28,6
6,0.00018031,4.225,6
7,0.000181074,4.168,6
8,0.000181973,4.1110000000000015,6
9,0.00022778599999999998,4.053999999999999,6
10,0.000273643,3.997,6
11,0.000319525,3.94,6
12,0.00036542300000000003,3.883,6
13,0.000411332,3.826,6
14,0.000457247,3.7689999999999997,6
15,0.000503168,3.7119999999999997,6
16,0.0005490930000000001,3.655,6
17,0.0005498009999999999,3.5980000000000003,6
18,0.000550554,3.5410000000000004,4
19,0.000551351,3.484,5
20,0.000597592,3.427,5
21,0.000643916,3.37,6
22,0.0006903069999999999,3.313,6
23,0.000736753,3.2560000000000002,5
24,0.0007832439999999999,3.199,4
25,0.000829772,3.142,4
26,0.000876331,3.085,5
27,0.000922917,3.028,6
28,0.000969525,2.99,5
29,0.000970044,2.99,5
30,0.000970594,2.99,4
31,0.000970594,2.99,3
32,0.000970594,2.99,5
33,0.000970594,2.99,4
34,0.00097119,2.99,5
35,0.000971818,2.99,3
36,0.000972477,2.99,3
37,0.0009731680000000001,2.99,4
38,0.00097389,2.99,5
39,0.00097389,2.99,5
40,0.00097389,2.99,4
41,0.001026006,2.99,5
42,0.001078165,2.99,5
43,0.001130361,2.99,5
44,0.001131045,2.99,5
45,0.001131759,2.99,5
46,0.0011325039999999999,2.99,5
47,0.001133278,2.99,6
48,0.001188435,2.99,4
49,0.001243594,2.99,5
50,0.001298755,2.99,5
51,0.001299536,2.99,6
52,0.001300343,2.99,5
53,0.001355956,2.99,5
54,0.0014116110000000001,2.99,5
55,0.0014116110000000001,2.99,4
56,0.0014116110000000001,2.99,5
57,0.0014116110000000001,2.99,5
58,0.001412426,2.99,4
59,0.001413269,2.99,5
60,0.00147242,2.99,5
61,0.0015316129999999998,3.01,4
62,0.0015916370000000001,3.02,5
63,0.001651661,3.03,5
64,0.0017116870000000001,3.04,3
65,0.0017717129999999998,3.05,3
66,0.001830961,3.06,3
67,0.0018902370000000001,3.07,3
68,0.001949539,3.08,4
69,0.002008865,3.09,3
70,0.002008865,3.1,3
71,0.002008865,3.11,3
72,0.002008865,3.12,3
73,0.002071671,3.13,4
74,0.002134478,3.14,5
75,0.002197285,3.15,3
76,0.002197285,3.16,3
77,0.002197285,3.17,3
78,0.002261361,3.18,4
79,0.002325458,3.19,4
80,0.0023895739999999998,3.2,4
81,0.0024537079999999998,3.21,4
82,0.002517859,3.22,3
83,0.002582024,3.23,3
84,0.002646204,3.24,6
85,0.002710396,3.25,6
86,0.002775343,3.26,6
87,0.002840293,3.27,6
88,0.002905245,3.28,5
89,0.0029060270000000003,3.29,6
90,0.0029068329999999997,3.31,6
