frames,ped_coord,speed,veh_speed
1,0.0,4.21,6
2,2.6526e-05,4.21,6
3,5.3053e-05,4.21,6
4,5.3463999999999995e-05,4.21,6
5,5.4034e-05,4.21,6
6,5.4758e-05,4.21,6
7,5.563e-05,4.21,6
8,5.6643999999999995e-05,4.21,6
9,5.7792e-05,4.21,6
10,5.9065e-05,4.21,6
11,6.0457e-05,4.21,6
12,6.0457e-05,4.21,6
13,6.0457e-05,4.21,6
14,6.0457e-05,4.21,6
15,6.0457e-05,4.21,6
16,6.1987e-05,4.21,5
17,6.3623e-05,4.21,4
18,6.535800000000001e-05,4.21,4
19,8.9668e-05,4.21,5
20,0.00011575700000000001,4.21,5
21,0.000143504,4.21,5
22,0.000171454,4.21,5
23,0.00019952,4.21,5
24,0.00022766,4.21,5
25,0.00022766,4.21,5
26,0.00022766,4.21,4
27,0.00022766,4.21,5
28,0.00022766,4.21,5
29,0.00022766,4.21,5
30,0.00022766,4.21,4
31,0.00022766,4.21,5
32,0.00022766,4.16,5
33,0.00022766,4.15,4
34,0.00022766,4.14,4
35,0.000256616,4.13,4
36,0.000285707,4.12,4
37,0.000314896,4.11,4
38,0.000344159,4.1,4
39,0.00037393400000000003,4.09,4
40,0.00040371300000000004,4.08,4
41,0.00043349400000000003,4.07,4
42,0.00046327699999999995,4.06,4
43,0.0004930609999999999,4.05,4
44,0.000522847,4.04,4
45,0.000552209,4.03,3
46,0.000581597,4.02,4
47,0.000611007,4.01,4
48,0.000611007,4.0,5
49,0.000611007,3.99,4
50,0.000611007,3.98,4
51,0.000611007,3.97,4
52,0.000611007,3.96,4
53,0.000611007,3.95,4
54,0.000611007,3.94,3
55,0.000641974,3.93,4
56,0.000672941,3.9200000000000097,4
57,0.000703908,3.9100000000000095,4
58,0.0007043110000000001,3.9,4
59,0.00070473,3.8900000000000095,3
60,0.000705166,3.8800000000000097,3
61,0.000705619,3.8700000000000094,4
62,0.0007368380000000001,3.8600000000000096,3
63,0.00076808,3.8500000000000094,3
64,0.00076808,3.8400000000000096,4
65,0.00076808,3.8300000000000094,4
66,0.00076808,3.8200000000000096,3
67,0.00076808,3.8100000000000094,4
