frames,ped_coord,speed,veh_speed
1,0.0,2.83,6
2,4.0223000000000004e-05,2.84,6
3,8.044600000000001e-05,2.84,6
4,0.00012066899999999999,2.84,6
5,0.00012066899999999999,2.84,6
6,0.00012066899999999999,2.84,6
7,0.000161436,2.91,6
8,0.000202202,2.96,6
9,0.00024296900000000002,2.99,6
10,0.000283735,3.02,6
11,0.000283735,3.04,6
12,0.000283735,3.07,6
13,0.000324594,3.1,6
14,0.00036550300000000004,3.125,6
15,0.000406447,3.1519999999999997,6
16,0.000447417,3.179,5
17,0.00044777699999999995,3.2060000000000004,5
18,0.000448188,3.233,6
19,0.000448648,3.26,5
20,0.000449158,3.287,5
21,0.0004917330000000001,3.3139999999999996,5
22,0.0005343069999999999,3.341,6
23,0.000576881,3.3680000000000003,6
24,0.000619456,3.395,5
25,0.000661514,3.4219999999999997,5
26,0.000703602,3.449,5
27,0.000704095,3.4760000000000004,6
28,0.0007046210000000001,3.503,5
29,0.000747345,3.53,5
30,0.000790096,3.557,5
31,0.000832872,3.5839999999999996,5
32,0.000875667,3.611,5
33,0.000876131,3.63,6
34,0.0008766239999999999,3.62,6
35,0.000920105,3.61,6
36,0.000963605,3.59,6
37,0.001007123,3.57,5
38,0.001050655,3.54,5
39,0.001050655,3.51,5
40,0.001050655,3.49,6
41,0.001050655,3.46,5
42,0.001050655,3.4330000000000003,6
43,0.001050655,3.406,5
44,0.001050655,3.3789999999999996,5
45,0.001050655,3.352,5
46,0.001050655,3.325,5
47,0.00109789,3.298,4
48,0.001145127,3.2710000000000004,5
49,0.001192366,3.2439999999999998,4
50,0.001192366,3.217,4
51,0.001192366,3.19,5
52,0.001240523,3.1630000000000003,5
53,0.001288682,3.136,6
54,0.0013368420000000002,3.109,5
55,0.0013850029999999999,3.082,5
56,0.00143265,3.055,5
57,0.001480309,3.028,5
58,0.001480309,3.0010000000000003,5
59,0.001480309,2.9739999999999998,5
60,0.0015289829999999998,2.947,5
61,0.001577668,2.92,6
62,0.001626364,2.8930000000000002,6
63,0.001675069,2.866,6
64,0.001675069,2.839,6
65,0.001675069,2.812,5
66,0.001675561,2.785,6
67,0.001676076,2.758,5
68,0.001676615,2.7310000000000003,6
69,0.0016771770000000002,2.7039999999999997,6
70,0.0016777620000000002,2.677,5
71,0.00167837,2.65,5
