frames,ped_coord,speed,veh_speed
1,0.0,0.0,6
2,4.5926e-05,0.0,6
3,9.185299999999999e-05,0.0,6
4,0.00013777899999999998,0.0,6
5,0.000183705,0.0,6
6,0.00018434700000000002,0.0,6
7,0.00018512799999999998,0.0,6
8,0.000186047,0.0,6
9,0.000187102,0.0,6
10,0.00023423,0.0,6
11,0.000281437,0.0,6
12,0.000328691,0.0,6
13,0.00037597300000000004,0.0,6
14,0.00042327300000000005,0.0,6
15,0.00047058699999999996,0.0,6
16,0.000517911,0.0,5
17,0.000565242,0.0,6
18,0.000612578,0.0,5
19,0.000659918,0.0,5
20,0.000707262,0.0,5
21,0.0007546089999999999,0.0,6
22,0.000755322,0.0,5
23,0.000756068,0.0,5
24,0.000756849,0.0,5
25,0.000757663,0.0,5
26,0.000806654,0.0,5
27,0.0008556530000000001,0.0,5
28,0.00090466,0.0,5
29,0.000905458,0.0,5
30,0.000906283,0.0,5
31,0.0009071369999999999,0.0,6
32,0.0009080189999999999,0.0,6
33,0.0009089289999999999,0.0,5
34,0.000909867,0.01,5
35,0.000961629,0.15,5
36,0.001013411,0.29,5
37,0.001013411,0.44,5
38,0.001013411,0.59,5
39,0.001013411,0.73,6
40,0.001013411,0.88,5
41,0.00106648,1.02,5
42,0.001119627,1.17,5
43,0.001120513,1.31,6
44,0.001121425,1.46,5
45,0.001175725,1.6,5
46,0.001230093,1.75,5
47,0.00128452,1.8940000000000001,5
48,0.001338999,2.0394285714285703,5
49,0.001338999,2.18485714285714,5
50,0.001338999,2.33028571428571,6
51,0.001338999,2.47571428571429,6
52,0.001395472,2.62114285714286,5
53,0.001451988,2.7665714285714302,4
54,0.001508542,2.912,5
55,0.001508542,3.0574285714285696,5
56,0.001508542,3.20285714285714,5
57,0.001508542,3.34828571428571,4
58,0.001509358,3.49371428571429,5
59,0.001510199,3.63914285714286,5
60,0.001511067,3.784571428571432,4
61,0.001572086,3.93,5
62,0.0016331479999999998,4.07542857142857,5
63,0.001694248,4.22085714285714,5
64,0.001694248,4.36,5
65,0.001694248,4.36,5
66,0.001694248,4.36,5
67,0.001694248,4.36,5
68,0.001694248,4.36,5
69,0.001694248,4.36,4
70,0.001694248,4.36,4
71,0.001694248,4.36,5
72,0.001694248,4.36,4
73,0.001694248,4.36,5
74,0.001694248,4.36,5
75,0.001694248,4.36,4
76,0.001694248,4.36,4
77,0.001694248,4.36,4
78,0.001770144,4.36,4
79,0.001846086,4.36,4
80,0.001846086,4.36,4
81,0.001846086,4.36,4
82,0.001846086,4.36,4
83,0.001846086,4.36,4
84,0.0019289329999999999,4.36,4
85,0.002011779,4.37,4
86,0.002094626,4.38,5
87,0.002176455,4.39,4
88,0.002258321,4.41,4
89,0.002341208,4.41,4
90,0.002424095,4.43,4
91,0.002506982,4.43,3
92,0.00258987,4.4453333333333305,3
93,0.002672757,4.45590476190476,4
94,0.002672757,4.466476190476191,3
95,0.002672757,4.47704761904762,3
96,0.002758735,4.48761904761905,4
