frames,ped_coord,speed,veh_speed
1,0.0,2.65,6
2,9.152e-06,2.65,6
3,1.8305e-05,2.65,6
4,8.575299999999999e-05,2.64,6
5,0.000168551,2.64,6
6,0.000252855,2.63,6
7,0.00033715800000000005,2.62,6
8,0.00042052699999999997,2.61,6
9,0.0005040309999999999,2.6,6
10,0.0005876130000000001,2.59,6
11,0.0006712430000000001,2.58,6
12,0.000755464,2.57,6
13,0.000839714,2.56,6
14,0.000923986,2.56,6
15,0.00100756,2.56,6
16,0.001091166,2.56,4
17,0.00117543,2.56,4
18,0.0012597139999999999,2.56,4
19,0.001344014,2.56,4
20,0.001428327,2.56,4
21,0.0014291470000000002,2.56,4
22,0.001430042,2.56,4
23,0.001430042,2.56,4
24,0.001430042,2.56,4
25,0.001430042,2.56,3
26,0.001522645,2.56,4
27,0.0016152529999999999,2.56,3
28,0.0017078629999999998,2.56,3
29,0.0018004770000000002,2.56,3
30,0.001893093,2.56,3
31,0.0019857110000000002,2.56,3
32,0.0019857110000000002,2.56,3
33,0.0019857110000000002,2.56,2
34,0.0019857110000000002,2.56,2
35,0.0019857110000000002,2.56,3
36,0.001986922,2.56,2
37,0.001988205,2.56,2
38,0.00198956,2.56,2
39,0.002099152,2.57,6
40,0.002208745,2.61,6
41,0.002318337,2.66,6
42,0.00242793,2.75,6
43,0.0024293360000000003,2.59,6
44,0.0024308000000000003,2.98,6
45,0.002432322,3.03,6
46,0.002433903,3.07,6
47,0.0024355410000000003,3.208,6
48,0.002437238,3.23,6
49,0.002438992,3.24,6
50,0.002440804,3.24,6
51,0.002442673,3.2466666666666697,6
52,0.0024446,3.25166666666667,6
53,0.002598852,3.25666666666667,5
54,0.002753163,3.26166666666667,4
55,0.0029075259999999997,3.2666666666666697,4
56,0.002909343,3.27166666666667,4
57,0.002911209,3.27666666666667,5
58,0.002913122,3.28166666666667,4
59,0.0029150829999999997,3.2866666666666697,4
60,0.00310514,3.2916666666666696,5
61,0.003295308,3.29666666666667,4
62,0.003485568,3.30166666666667,5
63,0.0036759059999999996,3.3066666666666698,4
64,0.0038663120000000002,3.3116666666666696,4
65,0.004056774,3.31666666666667,4
66,0.004247285999999999,3.32166666666667,4
67,0.004437842,3.3266666666666698,4
68,0.004439421,3.3316666666666697,3
69,0.004441033,3.33666666666667,4
70,0.004442676,3.34166666666667,5
71,0.004444351,3.34666666666667,4
72,0.004444351,3.3516666666666697,4
73,0.004444351,3.35666666666667,6
74,0.004444351,3.39,4
75,0.004444351,3.41,4
76,0.006154124,3.44,3
