frames,ped_coord,speed,veh_speed
1,0.0,2.38,6
2,0.0,2.4,6
3,0.0,2.43,6
4,4.2767e-05,2.45,6
5,8.5535e-05,2.475,6
6,0.000128302,2.499,6
7,0.000171069,2.523,6
8,0.000213836,2.5469999999999997,6
9,0.000256604,2.571,6
10,0.000299371,2.595,6
11,0.000342195,2.6189999999999998,6
12,0.00038510800000000005,2.6430000000000002,6
13,0.00038510800000000005,2.667,6
14,0.00038510800000000005,2.6910000000000003,6
15,0.00038510800000000005,2.715,6
16,0.00038510800000000005,2.739,5
17,0.00038510800000000005,2.763,5
18,0.00038510800000000005,2.787,5
19,0.00038510800000000005,2.8110000000000004,6
20,0.00038510800000000005,2.835,5
21,0.000431522,2.859,6
22,0.00047798800000000005,2.883,5
23,0.000524492,2.907,6
24,0.000524955,2.931,5
25,0.000525505,2.955,4
26,0.000573081,2.9789999999999996,4
27,0.000620668,3.003,5
28,0.000668262,3.0269999999999997,5
29,0.0007158619999999999,3.051,4
30,0.0007158619999999999,3.075,4
31,0.0007158619999999999,3.05,6
32,0.000763847,3.04,4
33,0.000811859,3.03,4
34,0.000859895,3.01,5
35,0.00090795,2.98,3
36,0.000956022,2.97,5
37,0.001004108,2.96,3
38,0.0010522069999999999,2.94,4
39,0.001100316,2.924,4
40,0.001148435,2.908,5
41,0.001197055,2.892,6
42,0.0012456910000000002,2.8760000000000003,3
43,0.001294342,2.86,5
44,0.001342434,2.844,4
45,0.001390535,2.8280000000000003,2
46,0.001390535,2.812,4
47,0.001390535,2.7960000000000003,5
48,0.001390535,2.78,5
49,0.0013911260000000001,2.764,5
50,0.001391765,2.748,4
51,0.0013924520000000002,2.7319999999999998,6
52,0.0014453839999999999,2.716,6
53,0.001498325,2.74,5
54,0.001551273,2.76,5
55,0.0016042279999999999,2.79,2
56,0.001656409,2.82,4
57,0.0017086039999999999,2.85,5
58,0.00176157,2.89,6
59,0.001814544,2.91,5
60,0.001814544,2.93,5
61,0.001814544,2.95,6
62,0.001814544,2.98,4
63,0.001814544,3.0,4
64,0.001814544,3.02133333333333,4
65,0.001814544,3.0436190476190497,1
66,0.001814544,3.06590476190476,6
67,0.001873498,3.08819047619048,6
