frames,ped_coord,speed,veh_speed
1,0.0,1.62,6
2,0.000102569,1.62,6
3,0.000205137,1.62,6
4,0.000307706,1.62,6
5,0.000410275,1.62,6
6,0.000410275,1.62,6
7,0.000410275,1.62,6
8,0.000410275,1.62,6
9,0.000410275,1.62,6
10,0.000410275,1.62,6
11,0.000410275,1.62,6
12,0.000410275,1.62,6
13,0.000410275,1.62,6
14,0.000528616,1.62,6
15,0.000647168,1.62,6
16,0.000765834,1.62,3
17,0.000884566,1.62,3
18,0.001003343,1.62,3
19,0.001122855,1.62,4
20,0.001242432,1.62,3
21,0.0013620560000000002,1.62,3
22,0.001481717,1.62,6
23,0.001601405,1.61,6
24,0.001721115,1.59,6
25,0.0018408429999999998,1.57,5
26,0.001959388,1.55,5
27,0.002077975,1.534,6
28,0.002197732,1.516,6
29,0.00231751,1.4980000000000002,6
30,0.002437306,1.48,6
31,0.0025571170000000002,1.462,6
32,0.002676941,1.444,6
33,0.0027967770000000003,1.426,6
