frames,ped_coord,speed,veh_speed
1,0.0,3.78,6
2,5.4121000000000006e-05,3.77,6
3,0.00010824299999999999,3.77,6
4,0.000162364,3.76,6
5,0.00021657599999999998,3.75,6
6,0.000270895,3.75,6
7,0.00032496799999999997,3.74,6
8,0.000379055,3.73,6
9,0.000379055,3.72,6
10,0.000379055,3.7146666666666697,6
11,0.000379055,3.7069523809523797,6
12,0.000379055,3.6992380952381003,6
13,0.000379331,3.6915238095238094,6
14,0.00037972,3.68380952380952,6
15,0.000380225,3.67609523809524,6
16,0.000380843,3.668380952380952,5
17,0.000439117,3.66066666666667,4
18,0.000497453,3.65295238095238,5
19,0.0005558319999999999,3.645238095238101,5
20,0.0005558319999999999,3.63752380952381,5
21,0.0005558319999999999,3.64,4
22,0.0005558319999999999,3.64,6
23,0.0005558319999999999,3.64,5
24,0.0005558319999999999,3.65,5
25,0.0005558319999999999,3.65,4
26,0.0005558319999999999,3.65,6
27,0.0005558319999999999,3.65,5
28,0.000620126,3.67,5
29,0.0006844310000000001,3.69,5
30,0.0006850560000000001,3.7,5
31,0.000685761,3.7,5
32,0.0006865469999999999,3.7,5
33,0.000687412,3.7,5
34,0.0006883560000000001,3.72,5
35,0.00068938,3.74,4
36,0.000690482,3.76,5
37,0.000691663,3.78,6
38,0.0006929210000000001,3.8,4
39,0.000694257,3.82,5
40,0.000695671,3.84,3
41,0.00069716,3.86,5
42,0.0006987260000000001,3.88,5
43,0.000700368,3.9,5
44,0.000700368,3.92,5
45,0.000700368,3.94,5
46,0.000700368,3.96,6
47,0.000700368,3.98,6
48,0.000781224,4.0,5
49,0.000862198,4.02,6
50,0.000862198,4.04,4
51,0.000862198,4.06,4
52,0.000944301,4.08,5
53,0.001026658,4.1,5
54,0.001110559,4.12,5
55,0.001194487,4.14,4
56,0.001278436,4.16,3
57,0.001279771,4.18,3
58,0.00128116,4.2,3
59,0.00128116,4.22,3
60,0.00128116,4.24,2
61,0.00128116,4.26,3
62,0.00128116,4.28,3
63,0.00128116,4.3,2
64,0.00128116,4.32,3
65,0.001376927,4.34,6
66,0.001472864,4.36,3
67,0.001568938,4.38,3
68,0.0016651270000000002,4.4,5
69,0.00176141,4.42,6
70,0.001857775,4.44,6
71,0.001954208,4.46,6
72,0.002050699,4.48,6
73,0.002147242,4.5,6
74,0.002148426,4.52,6
