frames,ped_coord,speed,veh_speed
1,0.0,3.79,6
2,2.7111e-05,3.73,6
3,5.4221e-05,3.67,6
4,8.1332e-05,3.61,6
5,0.00010844299999999999,3.55,6
6,0.00013555299999999998,3.49,6
7,0.000162664,3.43,6
8,0.000163029,3.37,6
9,0.000163449,3.31,6
10,0.00016392400000000002,3.25,6
11,0.000190911,3.19,6
12,0.000217979,3.13,6
13,0.000245101,3.07,6
14,0.000245101,3.01,6
15,0.000245101,2.95,6
16,0.000245101,2.89,6
17,0.000245101,2.83,5
18,0.000245101,2.77,6
19,0.00024547,2.71,6
20,0.000245878,2.65,6
21,0.000274275,2.59,5
22,0.000302673,2.53,5
23,0.00033107300000000003,2.47,5
24,0.000359473,2.42,5
25,0.000359473,2.46,6
26,0.000359473,2.5,6
27,0.000359473,2.55,5
28,0.000359473,2.59,5
29,0.00035989800000000004,2.63,5
30,0.00036035,2.68,5
31,0.00036083,2.72,5
32,0.000361338,2.765,5
33,0.000361338,2.8089999999999997,6
34,0.000361338,2.853,6
35,0.000391158,2.897,5
36,0.000420985,2.9410000000000003,6
37,0.000450816,2.985,6
38,0.00048065099999999996,3.029,6
39,0.000510489,3.073,6
40,0.00054033,3.117,6
41,0.000540808,3.161,6
42,0.000541305,3.205,6
43,0.000541305,3.2489999999999997,6
44,0.000541305,3.293,5
45,0.000541305,3.3369999999999997,6
46,0.000541305,3.3810000000000002,6
47,0.000541305,3.425,5
48,0.000541305,3.469,6
49,0.000541839,3.513,6
50,0.0005423919999999999,3.557,6
51,0.000542965,3.6010000000000004,5
52,0.000574601,3.645,6
53,0.000606244,3.6889999999999996,6
54,0.000637893,3.7,6
55,0.000637893,3.67,6
56,0.000637893,3.64,6
57,0.000637893,3.61,6
58,0.000638461,3.58,5
59,0.000639046,3.55,6
60,0.0006396490000000001,3.52,6
61,0.000672391,3.49,6
62,0.0007051410000000001,3.46,4
63,0.000737899,3.43,5
64,0.000770663,3.4,6
65,0.000802882,3.37,6
66,0.000835134,3.34,6
67,0.000835134,3.31,5
68,0.000835134,3.28,4
69,0.000835134,3.25,5
70,0.000868553,3.22,4
71,0.000901975,3.19,4
72,0.000935399,3.16,6
73,0.000968315,3.13,5
74,0.001001256,3.1,6
75,0.001034217,3.0699999999999905,6
76,0.00106767,3.0399999999999903,6
77,0.001101124,3.0099999999999905,5
78,0.001134578,2.9799999999999907,5
79,0.001167569,2.9499999999999904,4
80,0.001200575,2.9199999999999906,4
81,0.001233596,2.8899999999999904,5
82,0.001267067,2.8599999999999905,5
