frames,ped_coord,speed,veh_speed
1,0.0,3.24,6
2,0.0,3.21,6
3,0.0,3.19,6
4,5.3513999999999996e-05,3.17,6
5,0.00010702799999999999,3.12,6
6,0.000160542,3.1,6
7,0.00021405599999999998,3.08,6
8,0.000267571,3.0485714285714303,6
9,0.000267571,3.0210714285714304,6
10,0.000267571,2.9935714285714305,6
11,0.00032207599999999997,2.96,6
12,0.00037658099999999996,2.9385714285714304,6
13,0.00043108599999999996,2.92,6
14,0.000485591,2.9,6
15,0.000540096,2.86188852813853,6
16,0.000593954,2.8349766899766897,5
17,0.000647863,2.80806485181485,6
18,0.0007018110000000001,2.7811530136530096,5
19,0.000755791,2.7542411754911806,5
20,0.000809795,2.72732933732934,5
21,0.0008642880000000001,2.7004174991675,4
22,0.000918787,2.6735056610056604,5
23,0.000973291,2.64659382284382,6
24,0.001027799,2.61968198468198,5
25,0.001027799,2.59277014652015,5
26,0.001027799,2.59,4
27,0.001027799,2.59,5
28,0.001083564,2.59,5
29,0.001139348,2.59,3
30,0.001195147,2.59,5
31,0.00125096,2.59,3
32,0.001251452,2.59,3
33,0.001251982,2.59,4
34,0.001252551,2.59,6
35,0.001253157,2.59,5
36,0.0012538,2.59,4
37,0.001254482,2.59,2
38,0.001255201,2.59,4
39,0.001255957,2.59,5
40,0.001255957,2.59,6
41,0.001255957,2.59,5
42,0.001255957,2.59,5
43,0.001255957,2.59,5
44,0.001255957,2.59,5
45,0.001255957,2.59,6
46,0.001255957,2.59,5
47,0.0013231579999999998,2.59,6
48,0.0013903989999999998,2.59,2
49,0.0014576729999999998,2.59,4
50,0.0014584589999999998,2.59,5
51,0.001459288,2.59,5
52,0.0014601579999999998,2.59,5
53,0.0015304079999999998,2.59,3
54,0.001600695,2.59,3
55,0.001671016,2.59,3
56,0.001741366,2.59,6
57,0.001811741,2.59,3
58,0.001882139,2.59,3
59,0.001953311,2.59,1
60,0.002024485,2.59,3
61,0.0020956620000000003,2.59,6
62,0.002166841,2.59,6
63,0.002238023,2.59,6
64,0.0023084060000000003,2.59,1
65,0.0023788060000000002,2.59,1
66,0.002449223,2.59,1
67,0.002449223,2.59,2
68,0.002449223,2.59,1
69,0.002449223,2.59,1
70,0.002524791,2.59,1
71,0.002600363,2.59,4
72,0.0026759390000000004,2.59,4
73,0.0027515179999999997,2.59,4
74,0.0027515179999999997,2.59,4
75,0.0027515179999999997,2.59,1
76,0.0027515179999999997,2.59,1
