frames,ped_coord,speed,veh_speed
1,0.0,3.78,6
2,4.8926000000000006e-05,3.76,6
3,9.785200000000001e-05,3.75,6
4,0.000146777,3.73,6
5,0.000146885,3.71,6
6,0.000147208,3.69,6
7,0.000147745,3.67,6
8,0.000148493,3.66,6
9,0.000198641,3.64,6
10,0.000248965,3.62666666666667,6
11,0.00029937700000000003,3.61166666666667,6
12,0.000349839,3.59666666666667,6
13,0.00035026199999999995,3.5816666666666697,6
14,0.000350781,3.56666666666667,6
15,0.000350781,3.55166666666667,6
16,0.000350781,3.5366666666666697,5
17,0.000403534,3.52166666666667,6
18,0.000456288,3.50666666666667,5
19,0.000509043,3.49166666666667,5
20,0.0005617980000000001,3.4766666666666697,5
21,0.000613967,3.46166666666667,5
22,0.000666175,3.44666666666667,6
23,0.000666175,3.4316666666666698,6
24,0.000666175,3.4166666666666696,6
25,0.000666175,3.40166666666667,5
26,0.000666175,3.38666666666667,4
27,0.000666751,3.3716666666666697,5
28,0.000667385,3.35666666666667,5
29,0.000668077,3.34166666666667,6
30,0.0006688289999999999,3.3266666666666698,5
31,0.0007252160000000001,3.3116666666666696,5
32,0.0007816619999999999,3.29666666666667,5
33,0.0007816619999999999,3.28166666666667,4
34,0.0007816619999999999,3.2666666666666697,6
35,0.0008393830000000001,3.25166666666667,4
36,0.0008971439999999999,3.23666666666667,4
37,0.000954937,3.22166666666667,3
38,0.001013335,3.2066666666666697,4
39,0.001071736,3.19166666666667,4
40,0.0011301389999999998,3.17666666666667,4
41,0.001188544,3.1616666666666697,4
42,0.001246333,3.14666666666667,3
43,0.001304143,3.14,3
44,0.001361971,3.13,3
45,0.001419816,3.1191666666666698,6
46,0.001477675,3.109,4
47,0.001535546,3.09883333333333,4
48,0.001593429,3.0886666666666605,1
49,0.0016513220000000002,3.0785,6
50,0.001709225,3.0683333333333302,6
51,0.001767135,3.0581666666666605,6
52,0.0018250529999999999,3.048,6
