frames,ped_coord,speed,veh_speed
1,0.0,0.0,6
2,5.768e-06,0.0,6
3,1.1537e-05,0.05,6
4,5.506100000000001e-05,0.07,6
5,0.00010705799999999999,0.12,6
6,0.00010844799999999999,0.13,6
7,0.00011012200000000001,0.166666666666667,6
8,0.000112069,0.196666666666667,6
9,0.00016480599999999998,0.226666666666667,6
10,0.000218152,0.256666666666667,6
11,0.000271749,0.28666666666666696,6
12,0.000325472,0.316666666666667,6
13,0.000379269,0.346666666666667,6
14,0.00043311099999999997,0.3766666666666671,6
15,0.00043311099999999997,0.4066666666666671,6
16,0.00043311099999999997,0.4366666666666671,5
17,0.00043311099999999997,0.4666666666666671,5
18,0.00043311099999999997,0.4966666666666671,5
19,0.000434189,0.5266666666666671,5
20,0.000435347,0.556666666666667,5
21,0.000436584,0.586666666666667,5
22,0.00043789999999999996,0.616666666666667,5
23,0.00043929300000000005,0.6466666666666671,5
24,0.000440764,0.676666666666667,6
25,0.000442311,0.706666666666667,5
26,0.000443934,0.736666666666667,5
27,0.000445631,0.766666666666667,5
28,0.000504499,0.796666666666667,5
29,0.000563858,0.826666666666667,6
30,0.000623567,0.856666666666667,5
31,0.000623567,0.886666666666667,5
32,0.000623567,0.916666666666667,5
33,0.000623567,0.946666666666667,5
34,0.000623567,0.976666666666667,5
35,0.000623567,1.00666666666667,5
36,0.000688331,1.03666666666667,5
37,0.000753153,1.06666666666667,5
38,0.00081802,1.09666666666667,5
39,0.000882922,1.12666666666667,6
40,0.000947852,1.15666666666667,6
41,0.001012803,1.18666666666667,5
42,0.0010777739999999999,1.21666666666667,5
43,0.001142759,1.24666666666667,5
44,0.001207757,1.27666666666667,5
45,0.001272765,1.30666666666667,5
46,0.001272765,1.33666666666667,5
47,0.001272765,1.3666666666666698,5
48,0.001272765,1.3966666666666698,5
49,0.001273827,1.4266666666666699,6
50,0.001274925,1.4566666666666699,5
51,0.001276059,1.48666666666667,5
52,0.001276059,1.51666666666667,5
53,0.001276059,1.5466666666666695,4
54,0.001276059,1.5766666666666698,5
55,0.001349825,1.6066666666666698,5
56,0.001423611,1.6366666666666698,5
57,0.001497412,1.6666666666666698,5
58,0.0015712279999999998,1.6966666666666699,5
59,0.001643983,1.72666666666667,6
60,0.001716809,1.75666666666667,5
61,0.0017897000000000002,1.78666666666667,5
62,0.0018626460000000001,1.816666666666669,5
63,0.0019366189999999999,1.8466666666666696,3
64,0.0020105929999999998,1.8766666666666696,4
65,0.002084569,1.9066666666666696,4
66,0.002158546,1.9366666666666696,4
67,0.002158546,1.96666666666667,4
68,0.002158546,1.99666666666667,4
69,0.002158546,2.02666666666667,6
70,0.002158546,2.0566666666666698,4
71,0.002159609,2.08666666666667,4
72,0.002160703,2.11666666666667,4
73,0.0021618270000000003,2.14666666666667,3
74,0.002162983,2.17666666666667,4
75,0.002248546,2.2066666666666697,4
76,0.0023341720000000002,2.23666666666667,3
77,0.002419853,2.2666666666666697,4
78,0.002505584,2.29666666666667,4
79,0.002591359,2.3266666666666698,6
80,0.002677175,2.35666666666667,4
81,0.002764098,2.38666666666667,4
82,0.0028510209999999996,2.4166666666666696,4
83,0.002937945,2.44666666666667,1
84,0.003024868,2.4766666666666697,4
85,0.0031117909999999996,2.50666666666667,4
86,0.003198714,2.5366666666666697,3
87,0.003285638,2.56666666666667,3
88,0.003371497,2.59666666666667,4
89,0.0034573840000000004,2.62666666666667,3
