frames,ped_coord,speed,veh_speed
1,0.0,4.52,6
2,4.3339e-05,4.5,6
3,8.6678e-05,4.48,6
4,0.000130017,4.46,6
5,0.000130017,4.44,6
6,0.000130017,4.42,6
7,0.000130017,4.4,6
8,0.00017383,4.38,6
9,0.00021772599999999998,4.36,6
10,0.000261663,4.34,6
11,0.000261992,4.32,6
12,0.00026241700000000003,4.3,6
13,0.000262939,4.28,6
14,0.000263557,4.26000000000001,6
15,0.000263557,4.240000000000009,6
16,0.000263557,4.2200000000000095,6
17,0.000263557,4.20000000000001,6
18,0.000264288,4.1800000000000095,6
19,0.000265117,4.16000000000001,6
20,0.000311747,4.1400000000000095,6
21,0.00035853,4.12000000000001,6
22,0.00040541199999999996,4.1000000000000085,6
23,0.00040541199999999996,4.1000000000000085,6
24,0.00040541199999999996,4.1000000000000085,6
25,0.00040541199999999996,4.1000000000000085,5
26,0.00040541199999999996,4.1000000000000085,4
27,0.00040541199999999996,4.1000000000000085,6
28,0.00040541199999999996,4.1000000000000085,5
29,0.00040541199999999996,4.1000000000000085,4
30,0.00040541199999999996,4.1000000000000085,6
31,0.000456286,4.1000000000000085,5
32,0.00050716,4.1000000000000085,6
33,0.000558033,4.1000000000000085,5
34,0.000608907,4.1000000000000085,4
35,0.000659173,4.1000000000000085,5
36,0.00070948,4.1000000000000085,4
37,0.00075982,4.1000000000000085,4
38,0.000810187,4.1000000000000085,4
39,0.000860576,4.1000000000000085,5
40,0.000860576,4.1000000000000085,4
41,0.000860576,4.1000000000000085,3
42,0.000912443,4.09,5
43,0.000964314,4.05,5
44,0.0010161880000000001,4.01,3
45,0.001068065,3.97,5
46,0.0011199439999999999,3.93,5
47,0.001171825,3.89,5
48,0.001171825,3.85,5
49,0.001171825,3.81,6
50,0.00122427,3.77,5
51,0.0012767310000000001,3.73,5
52,0.001329206,3.69,6
53,0.001381695,3.65,5
54,0.0013821970000000002,3.61,6
55,0.00138273,3.57,5
56,0.001436385,3.53,5
57,0.0014900520000000002,3.49,4
58,0.0015437320000000001,3.45,5
59,0.001597422,3.41,5
60,0.0015979339999999999,3.37,5
61,0.0015984729999999998,3.33,6
62,0.0015990420000000002,3.29,5
63,0.0015996379999999998,3.25,5
64,0.001600264,3.21,5
65,0.001600917,3.17,5
66,0.001659285,3.13,6
67,0.0017176539999999999,3.09,5
68,0.0017183429999999998,3.05,4
69,0.001719059,3.01,5
70,0.001719801,2.97,4
71,0.001779803,2.93,5
72,0.001839828,2.89,5
73,0.001899875,2.85,6
74,0.001959941,2.81,5
75,0.001959941,2.77,4
76,0.001959941,2.73,4
77,0.001959941,2.69,4
78,0.002022757,2.65,4
79,0.00208559,2.61,4
80,0.00214844,2.57,3
81,0.002211304,2.53,4
82,0.002274182,2.49,4
83,0.002337751,2.45,5
84,0.002401323,2.41,5
85,0.002464899,2.37,4
86,0.002464899,2.33,4
87,0.002464899,2.29,4
88,0.002464899,2.25,3
89,0.002531945,2.21,4
90,0.002598993,2.17,4
91,0.0026660440000000002,2.13,5
92,0.0026660440000000002,2.09,4
93,0.0026660440000000002,2.05,4
94,0.0026660440000000002,2.05,5
95,0.0026660440000000002,2.05,4
96,0.0027386859999999997,2.05,4
97,0.00281133,2.05,4
98,0.002812202,2.05,4
99,0.002813105,2.05,4
