frames,ped_coord,speed,veh_speed
1,0.0,4.52,6
2,9.467899999999999e-05,4.53,6
3,0.00018935799999999999,4.53,6
4,0.000283053,4.54,6
5,0.000376944,4.545,6
6,0.000470914,4.551,6
7,0.000564923,4.5569999999999995,6
8,0.000659412,4.563,6
9,0.00075397,4.569,6
10,0.000848573,4.575,6
11,0.000849378,4.581,6
12,0.000850332,4.587,6
13,0.000850332,4.593,6
14,0.000850332,4.599,6
15,0.00095128,4.605,6
16,0.001052301,4.6110000000000015,6
17,0.001153376,4.617,5
18,0.0012544910000000002,4.623,5
19,0.001355637,4.629,4
20,0.0014568089999999999,4.635,3
21,0.001558,4.641,3
22,0.001558,4.647,4
23,0.001558,4.6530000000000005,6
24,0.001558,4.65900000000001,5
25,0.001558,4.66500000000001,2
26,0.001558,4.671000000000009,2
27,0.001558,4.677000000000009,3
28,0.001675575,4.68300000000001,4
29,0.0017931989999999999,4.68,4
30,0.0019108629999999998,4.68,2
31,0.002028561,4.68,4
32,0.002146287,4.68,3
33,0.00226291,4.68,6
34,0.002379561,4.68,4
35,0.002496236,4.68,4
36,0.002612933,4.68,4
37,0.0027296490000000002,4.68,1
38,0.0027296490000000002,4.68,6
39,0.0027296490000000002,4.68,6
40,0.0027296490000000002,4.68,6
41,0.0028598509999999996,4.68,6
42,0.00299007,4.68,6
