frames,ped_coord,speed,veh_speed
1,0.0,3.44,6
2,6.478e-05,3.38,6
3,0.00012956,3.32,6
4,0.00019434099999999997,3.26,6
5,0.00025912099999999996,3.2,6
6,0.00025912099999999996,3.14,6
7,0.00025912099999999996,3.08,6
8,0.00025912099999999996,3.02,6
9,0.00025912099999999996,2.96,6
10,0.00032688,2.9,6
11,0.00039463800000000005,2.84,6
12,0.00046239699999999997,2.78,6
13,0.0005301559999999999,2.72,6
14,0.0005979140000000001,2.66,6
15,0.000665673,2.6,6
16,0.000733432,2.54,5
17,0.00080119,2.48,5
18,0.0008689489999999999,2.42,6
19,0.000936707,2.36,5
20,0.001004466,2.3,4
21,0.001004466,2.24,5
22,0.001004466,2.18,5
23,0.0010732180000000001,2.12,5
24,0.001142019,2.06,5
25,0.00121086,2.0,5
26,0.001280468,1.94,5
27,0.001350079,1.88,4
28,0.001419691,1.82,5
29,0.001489305,1.82,5
30,0.00155892,1.85,4
31,0.001628536,1.88,5
32,0.001698153,1.91,4
33,0.00176698,1.94,4
34,0.0018358320000000001,1.97,5
35,0.001904705,2.0,5
36,0.001904705,2.03,5
37,0.001904705,2.06,5
38,0.001904705,2.09,4
39,0.001905517,2.12,5
40,0.001906369,2.15,4
41,0.001907263,2.18,4
42,0.001908199,2.21,5
43,0.001986826,2.24,5
44,0.002065453,2.27,5
45,0.002144081,2.3,4
46,0.002222708,2.33,4
47,0.002222708,2.36,4
48,0.002222708,2.39,4
49,0.0023036239999999998,2.42,4
50,0.002384572,2.45,4
51,0.0024655470000000002,2.48,4
52,0.002466533,2.51,3
53,0.002467558,2.54,4
54,0.00255226,2.57,4
55,0.0026369920000000003,2.6,4
56,0.0026369920000000003,2.63,4
57,0.0026369920000000003,2.66,4
58,0.002727162,2.69,3
59,0.0028173340000000003,2.7,3
60,0.002818448,2.7,3
61,0.002819605,2.7,3
62,0.002820804,2.7,3
63,0.002822045,2.7,3
64,0.002822045,2.7,3
65,0.002822045,2.7,3
66,0.002822045,2.7,3
67,0.002822045,2.7,3
68,0.0028235070000000003,2.7,6
69,0.002825024,2.7,2
70,0.002826595,2.7,2
71,0.002954545,2.7,2
72,0.0030825009999999996,2.7,6
73,0.0030840909999999997,2.7,6
74,0.003085731,2.7,6
75,0.003087419,2.7,6
76,0.003087419,2.7,6
77,0.003087419,2.88,6
78,0.003087419,2.88,6
