frames,ped_coord,speed,veh_speed
1,0.0,0.0,6
2,0.0,0.0,6
3,0.0,0.0,6
4,0.0,0.0,6
5,0.0,0.0,6
6,5.536e-06,0.0,6
7,1.1072e-05,0.0,6
8,1.6608e-05,0.0,6
9,5.3201999999999996e-05,0.0,6
10,0.000102441,0.0,6
11,0.00010350299999999999,0.0,6
12,0.000104857,0.0,6
13,0.00010649100000000001,0.0,6
14,0.00010839299999999999,0.0,6
15,0.000110549,0.0,6
16,0.000112945,0.0,5
17,0.000164163,0.0,5
18,0.0002165,0.0,5
19,0.000269303,0.0,5
20,0.000322344,0.0,5
21,0.000375523,0.0,4
22,0.00042878699999999997,0.0,4
23,0.000482108,0.0,5
24,0.00053547,0.0,5
25,0.000588861,0.0,4
26,0.000589853,0.0,5
27,0.000590897,0.0,4
28,0.0005919930000000001,0.0,4
29,0.00059314,0.0,4
30,0.0006484819999999999,0.0,3
31,0.000703871,0.0,4
32,0.0007592969999999999,0.0,5
33,0.000814753,0.0,5
34,0.000870232,0.0,5
35,0.0009247910000000001,0.0,5
36,0.000979439,0.0,4
37,0.001034162,0.0,3
38,0.00108895,0.0,4
39,0.00108895,0.0,4
40,0.00108895,0.0,4
41,0.00108895,0.0,4
42,0.00108895,0.0,4
43,0.001146315,0.0,5
44,0.001203731,0.0,4
45,0.001261191,0.0,4
46,0.00131869,0.0,3
47,0.0013769479999999998,0.0,4
48,0.001435206,0.0,3
49,0.0014359589999999999,0.0,6
50,0.001436741,0.0,4
51,0.001437551,0.0,5
52,0.001438389,0.0,4
53,0.001499616,0.0,3
54,0.001560844,0.0,4
55,0.001622074,0.0,4
56,0.001683306,0.0,5
57,0.001743728,0.0,4
58,0.0018041829999999998,0.0,4
59,0.0018654470000000001,0.0,6
60,0.001926711,0.0,6
61,0.001987975,0.0,6
62,0.00204924,0.0,6
63,0.00204924,0.0,5
64,0.00204924,0.0,6
