frames,ped_coord,speed,veh_speed
1,0.0,1.24,6
2,3.9455999999999996e-05,1.31,6
3,7.891300000000001e-05,1.37,6
4,0.000118454,1.44,6
5,0.00015808,1.505,6
6,0.00019774,1.571,6
7,0.00023741700000000002,1.6369999999999998,6
8,0.00023741700000000002,1.703,6
9,0.00023741700000000002,1.7690000000000001,6
10,0.00023741700000000002,1.835,6
11,0.00023741700000000002,1.901,6
12,0.00023741700000000002,1.9669999999999999,6
13,0.00023741700000000002,2.033,6
14,0.00023741700000000002,2.099,6
15,0.00023741700000000002,2.165,6
16,0.000237822,2.231,6
17,0.000238321,2.2969999999999997,5
18,0.000238913,2.363,5
19,0.000239598,2.4290000000000003,6
20,0.000240374,2.495,5
21,0.00024124,2.5610000000000004,6
22,0.000242197,2.627,5
23,0.000243242,2.693,5
24,0.000286443,2.759,5
25,0.00032990900000000003,2.825,5
26,0.00037354900000000004,2.891,6
27,0.00041730699999999995,2.957,5
28,0.000417989,3.023,5
29,0.00041872800000000005,3.089,5
30,0.00041952199999999997,3.155,5
31,0.000420371,3.221,5
32,0.000421276,3.287,6
33,0.000422235,3.353,5
34,0.00046773400000000003,3.4189999999999996,5
35,0.000513387,3.485,5
36,0.000559156,3.551,6
37,0.000605015,3.617,6
38,0.000651626,3.6830000000000003,6
39,0.0006982389999999999,3.7489999999999997,5
40,0.000744855,3.815,5
41,0.0007908160000000001,3.8810000000000002,6
42,0.0008368210000000001,3.947,6
43,0.000883462,4.0,6
44,0.000930104,4.0,6
45,0.000976745,4.0,6
46,0.001022792,4.0,6
47,0.0010688660000000001,4.0,6
48,0.001114964,4.0,6
49,0.001161082,4.0,6
50,0.001207219,4.0,5
51,0.0012533730000000001,4.0,6
52,0.001299541,4.0,5
53,0.001346205,4.0,6
54,0.00139287,4.0,5
55,0.00139338,4.0,5
56,0.0013939120000000002,4.0,5
57,0.001394465,4.0,5
58,0.001395039,4.0,5
59,0.0014436,4.0,5
60,0.0014921620000000002,4.0,5
61,0.001540723,4.0,4
62,0.001541321,4.0,5
63,0.0015419379999999999,4.0,5
64,0.001542575,4.0,5
65,0.00154323,4.0,5
66,0.001593896,4.0,6
67,0.001644563,4.0,6
68,0.001695229,4.0,6
69,0.001745896,4.0,6
70,0.001795916,4.0,5
71,0.001845955,4.0,5
72,0.001845955,4.0,6
73,0.001845955,4.0,6
74,0.001845955,4.0,6
75,0.001845955,4.0,6
76,0.0018466320000000002,4.0,5
77,0.0018473270000000002,4.0,5
78,0.0018480410000000001,4.0,6
79,0.001903242,4.0,6
80,0.001958444,4.0,6
81,0.002013646,4.0,6
82,0.0020688489999999998,4.0,5
83,0.002124052,4.0,6
84,0.002179255,4.0,6
85,0.002179971,4.0,5
86,0.002180704,4.0,6
87,0.002237458,4.0,6
88,0.002294214,4.0,6
89,0.00235097,4.0,5
90,0.0024077260000000002,4.0,6
91,0.0024077260000000002,4.0,6
92,0.0024077260000000002,4.0,4
93,0.0024077260000000002,4.0,4
94,0.0024077260000000002,4.0,4
95,0.0024077260000000002,4.0,4
