frames,ped_coord,speed,veh_speed
1,0.0,1.92,6
2,0.0,1.91,6
3,0.0,1.9,6
4,0.0,1.89,6
5,0.0,1.88,6
6,0.000139866,1.87,6
7,0.000279733,1.86,6
8,0.000279733,1.85,6
9,0.000279733,1.84,6
10,0.000426593,1.83,6
11,0.000573452,1.82,6
12,0.000720312,1.81,6
13,0.000722323,1.8,6
14,0.0007246980000000001,1.79,6
15,0.000727435,1.78,6
16,0.000730528,1.77,6
17,0.000733975,1.76,4
18,0.000737769,1.75,4
19,0.0009077569999999999,1.74,4
20,0.0010790860000000002,1.73,4
21,0.001082122,1.72,4
22,0.001085433,1.71,4
23,0.001089015,1.7,3
24,0.001092866,1.69,3
25,0.0012939339999999998,1.68,1
26,0.001495475,1.67,5
27,0.001495475,1.66,1
28,0.001495475,1.65,1
29,0.001499231,1.64,1
30,0.001503223,1.63,1
31,0.001507448,1.62,1
32,0.001511905,1.61,1
33,0.001511905,1.6,1
34,0.001511905,1.59,1
35,0.001511905,1.6,1
36,0.001511905,1.6,6
37,0.001511905,1.6,6
38,0.001511905,1.61,6
39,0.001519243,1.61,6
40,0.001527121,1.62,5
41,0.0015355310000000001,1.62,6
