frames,ped_coord,speed,veh_speed
1,0.0,2.88,6
2,4.546e-06,2.92,6
3,9.093e-06,2.97,6
4,1.3639000000000001e-05,3.01,6
5,1.8185e-05,3.06,6
6,2.2732e-05,3.1,6
7,2.7278000000000002e-05,3.14,6
8,3.1824e-05,3.19,6
9,3.6371e-05,3.23,6
10,4.0917e-05,3.2746666666666697,6
11,4.5463e-05,3.3183809523809504,6
12,5.7674e-05,3.36209523809524,6
13,8.428799999999999e-05,3.40580952380952,6
14,0.000115764,3.4495238095238103,6
15,0.000150535,3.4932380952381004,6
16,0.000185694,3.5369523809523797,5
17,0.000221056,3.5806666666666698,5
18,0.000256537,3.63,4
19,0.000292093,3.66809523809524,5
20,0.000327701,3.62,5
21,0.000328771,3.58,6
22,0.000329904,3.54,4
23,0.00033109800000000005,3.49595238095238,4
24,0.000367386,3.4535238095238103,5
25,0.00040373300000000003,3.41109523809524,3
26,0.000439078,3.36866666666667,5
27,0.000474569,3.326238095238089,5
28,0.000510176,3.28380952380952,5
29,0.000511098,3.2413809523809505,5
30,0.000512062,3.1989523809523797,5
31,0.000513069,3.15652380952381,6
32,0.000514118,3.11409523809524,5
33,0.0005152080000000001,3.07166666666666,5
34,0.0005152080000000001,3.0292380952380897,5
35,0.0005152080000000001,2.98680952380952,3
36,0.0005152080000000001,2.9443809523809503,5
37,0.0005152080000000001,2.9019523809523795,5
38,0.00051638,2.85952380952381,4
39,0.000517597,2.81709523809523,5
40,0.000518857,2.7746666666666604,5
41,0.00052016,2.7322380952380896,6
42,0.000560588,2.68980952380952,4
43,0.000601075,2.64738095238095,5
44,0.000641609,2.60495238095238,4
45,0.000682183,2.5625238095237997,2
46,0.000682183,2.5200952380952297,4
47,0.000682183,2.47766666666666,5
48,0.000682183,2.43523809523809,4
49,0.000682183,2.38,5
50,0.00072322,2.4,5
51,0.000764377,2.43,6
52,0.0008056360000000001,2.45,5
53,0.0008469819999999999,2.47,4
54,0.000848001,2.49,5
55,0.000849053,2.52,1
56,0.0008501369999999999,2.52,4
57,0.0008512519999999999,2.56,4
58,0.000895305,2.58,5
59,0.000939374,2.61,4
60,0.000983459,2.63,4
61,0.000984538,2.7,6
62,0.000985646,2.715,4
63,0.001029573,2.748,4
64,0.001073581,2.781,4
65,0.001117659,2.8139999999999996,1
66,0.001161799,2.847,3
67,0.001161799,2.88,3
68,0.001161799,2.9130000000000003,3
69,0.001162831,2.946,3
70,0.00116389,2.9789999999999996,3
71,0.001164977,3.012,6
72,0.0012117789999999999,3.045,3
73,0.001258646,3.06,3
74,0.00130557,3.05,3
75,0.0013525470000000002,3.03,1
76,0.001399569,3.01,6
