frames,ped_coord,speed,veh_speed
1,0.0,7.92,6
2,0.0,7.92,6
3,0.0,7.92,6
4,0.0,7.92,6
5,0.0,7.92,6
6,8.689e-06,7.92,6
7,1.7378e-05,7.92,6
8,2.6067e-05,7.92,6
9,3.4756e-05,7.92,6
10,8.864100000000001e-05,7.92,6
11,0.00016674799999999998,7.92,6
12,0.000247086,7.89,6
13,0.000328018,7.85,6
14,0.000329117,7.82,6
15,0.00033046800000000005,7.79,6
16,0.00033206699999999996,7.74,6
17,0.00033391,7.71,6
18,0.000335995,7.65,6
19,0.000338315,7.62,6
20,0.00034086699999999996,7.59,6
21,0.000343645,7.51,6
22,0.00043184,7.49,6
23,0.000521316,7.46,6
24,0.00061151,7.33,6
25,0.000702147,7.29,6
26,0.0007037230000000001,7.16,6
27,0.000705433,7.09,5
28,0.0008007930000000001,6.992999999999999,6
29,0.0008962089999999999,6.902,6
30,0.000991666,6.811,5
31,0.0010871519999999999,6.72,5
32,0.001182661,6.629,6
33,0.001278188,6.537999999999999,6
34,0.0013737279999999998,6.447,6
35,0.001469279,6.356,6
36,0.0015635170000000002,6.265,6
37,0.001657856,6.1739999999999995,6
38,0.001752279,6.0829999999999975,6
39,0.001846774,5.992000000000001,6
40,0.0019413310000000001,5.901,5
41,0.00203594,5.81,6
42,0.002131704,5.718999999999999,6
43,0.00222747,5.627999999999999,6
44,0.0023232360000000002,5.537000000000001,5
45,0.002419003,5.4460000000000015,5
46,0.0024201870000000003,5.355,5
47,0.0024214220000000003,5.263999999999999,5
